player_id,original_name,normalized_search_name,selected_page_title,wikipedia_url,raw_position,position_wiki,status,manual_review_reason,candidate_titles,first_position_rule_applied,match_method,name_source,birth_year_wiki,birth_evidence,identity_accept_reason
P010035,"VILLAR, RAFA",Rafa Villar,Rafa Villar (basketball),https://en.wikipedia.org/wiki/Rafa_Villar_(basketball),Point guard,Point Guard,matched,,Rafa Villar; Rafa Villar (basketball); List of 2026–27 EuroLeague transactions; List of 2025–26 EuroLeague transactions; Agustín Ubal; Raúl Villar,False,search,bio_name,2004.0,exact_match,exact_birth_year
P012317,"VILLAR, RAUL",Raul Villar,Raúl Villar,https://en.wikipedia.org/wiki/Raúl_Villar,Point guard,Point Guard,matched,,Raúl Villar; Rafa Villar (basketball); 2024–25 FC Barcelona Bàsquet season; 2025–26 Real Madrid Baloncesto season; Campeonato Sudamericano de Clubes Campeones de Básquetbol,False,search,bio_name,2007.0,exact_match,exact_birth_year
P006273,"VISCONTI, RICCARDO",Riccardo Visconti,2024–25 Virtus Bologna season,https://en.wikipedia.org/wiki/2024–25_Virtus_Bologna_season,,,page_found_not_basketball_player,Wikipedia page(s) found but none identifiable as a basketball-biography page,2024–25 Virtus Bologna season; List of 2024–25 EuroLeague transactions; Dinamo Sassari; Pallacanestro Reggiana; 2021 Italian Basketball Cup,False,search,bio_name,,unavailable,
PBHF,"VITALI, LUCA",Luca Vitali,Luca Vitali,https://en.wikipedia.org/wiki/Luca_Vitali,Guard,,position_text_unrecognized,Could not map position text to a canonical position: 'Guard',Luca Vitali; Michele Vitali; Virtus Bologna; Italy men's national basketball team; Pallacanestro Brescia,False,direct,bio_name,,unavailable,
PBXO,"VITKOVAC, CEDOMIR",Cedomir Vitkovac,Čedomir Vitkovac,https://en.wikipedia.org/wiki/Čedomir_Vitkovac,Small forward / Power forward,Small Forward,matched,,Čedomir Vitkovac; Basketball League of Serbia; KK Crvena zvezda; EuroCup Basketball MVP of the Round; KK Partizan,True,direct,bio_name,1982.0,exact_match,exact_birth_year
P002361,"VIVES, GUILLEM",Guillem Vives,Guillem Vives,https://en.wikipedia.org/wiki/Guillem_Vives,Point guard,Point Guard,matched,,Guillem Vives; Spain men's national basketball team; Valencia Basket; 2013–14 ACB season; CB Prat,False,direct,bio_name,1993.0,exact_match,exact_birth_year
P014209,"VOGOGNA, JACOPO",Jacopo Vogogna,2026 FIBA Under-17 Basketball World Cup squads,https://en.wikipedia.org/wiki/2026_FIBA_Under-17_Basketball_World_Cup_squads,,,page_found_not_basketball_player,Wikipedia page(s) found but none identifiable as a basketball-biography page,2026 FIBA Under-17 Basketball World Cup squads,False,search,bio_name,,unavailable,
P007201,"VOIGTMANN, JOHANNES",Johannes Voigtmann,Johannes Voigtmann,https://en.wikipedia.org/wiki/Johannes_Voigtmann,Power forward / center,Power Forward,matched,,Johannes Voigtmann; 2023–24 EuroLeague; EuroLeague career statistical leaders; FC Bayern Munich (basketball); PBC CSKA Moscow,True,direct,bio_name,1992.0,exact_match,exact_birth_year
P012126,"VOLF, IVAN",Ivan Volf,Ivan Volf,https://en.wikipedia.org/wiki/Ivan_Volf,Shooting guard / Small forward,Shooting Guard,matched,,Ivan Volf; List of people from Croatia,True,direct,bio_name,2006.0,exact_match,exact_birth_year
P010628,"VOLKHIN, IGOR",Igor Volkhin,BC Avtodor,https://en.wikipedia.org/wiki/BC_Avtodor,,,page_found_not_basketball_player,Wikipedia page(s) found but none identifiable as a basketball-biography page,BC Avtodor,False,search,bio_name,,unavailable,
P001389,"VORONOV, EVGENY",Evgeny Voronov,Evgeny Voronov,https://en.wikipedia.org/wiki/Evgeny_Voronov,Shooting guard,Shooting Guard,matched,,Evgeny Voronov; 2016 Euroleague Final Four; PBC Lokomotiv Kuban; 2019–20 EuroLeague; 2012 Euroleague Final Four,False,direct,bio_name,1986.0,exact_match,exact_birth_year
PLHI,"VORONTSEVICH, ANDREY",Andrey Vorontsevich,Andrey Vorontsevich,https://en.wikipedia.org/wiki/Andrey_Vorontsevich,Power forward,Power Forward,matched,,Andrey Vorontsevich; Russia men's national basketball team; BC Zenit Saint Petersburg; Rosters of the champion and finalist teams of EuroLeague; 2017 EuroLeague Final Four,False,direct,bio_name,1987.0,exact_match,exact_birth_year
PTFX,"VOUGIOUKAS, IAN",Ian Vougioukas,Ian Vougioukas,https://en.wikipedia.org/wiki/Ian_Vougioukas,Center,Center,matched,,Ian Vougioukas; 2017–18 EuroLeague; Rosters of the champion and finalist teams of EuroLeague; 2011 Euroleague Final Four; BC Žalgiris,False,direct,bio_name,1985.0,exact_match,exact_birth_year
P002841,"VRAGOVIC, KARLO",Karlo Vragovic,Karlo Vragović,https://en.wikipedia.org/wiki/Karlo_Vragović,Point guard,Point Guard,matched,,Karlo Vragović; KK Tikveš; CSA Steaua București (basketball); 2015–16 Macedonian First League; Dejan Borovnjak,False,direct,bio_name,1989.0,exact_match,exact_birth_year
PBGJ,"VRANES, SLAVKO",Slavko Vranes,Slavko Vraneš,https://en.wikipedia.org/wiki/Slavko_Vraneš,Center,Center,matched,,Slavko Vraneš; ABA League; Basketball League of Serbia; KK Partizan; Anadolu Efes S.K.,False,direct,bio_name,1983.0,exact_match,exact_birth_year
PLGK,"VRBANC, GORAN",Goran Vrbanc,Goran Vrbanc,https://en.wikipedia.org/wiki/Goran_Vrbanc,Shooting guard,Shooting Guard,matched,,Goran Vrbanc; BC Lietkabelis; 2015–16 Nemzeti Bajnokság I/A (women's basketball); Croatian Basketball All-Star Game; 2012–13 KK Crvena zvezda season,False,direct,bio_name,1984.0,exact_match,exact_birth_year
P002869,"VRKIC, ZORAN",Zoran Vrkic,Thomas Massamba,https://en.wikipedia.org/wiki/Thomas_Massamba,,,page_found_identity_unconfirmed,Basketball page found but birth year/nationality could not be confirmed against players_bio.csv,2023–24 Úrvalsdeild karla (basketball); Thomas Massamba; 2021–22 Úrvalsdeild karla (basketball); 2010–11 Euroleague Regular Season Group D; 2022–23 Úrvalsdeild karla (basketball),False,search,bio_name,,unavailable,
PLOK,"VROMAN, JACKSON",Jackson Vroman,Jackson Vroman,https://en.wikipedia.org/wiki/Jackson_Vroman,Power forward / center,Power Forward,matched,,Jackson Vroman; Basketball Champions League Asia; Iranian Basketball Super League; Aris B.C.; EuroCup Basketball individual statistics; Maciej Lampe,True,direct,bio_name,1981.0,exact_match,exact_birth_year
P010988,"VUDRAGOVIC, LUKA",Luka Vudragovic,Luka Vudragović,https://en.wikipedia.org/wiki/Luka_Vudragović,Shooting guard,Shooting Guard,matched,,Luka Vudragović; 2021–22 KK Crvena zvezda season; 2022–23 KK Crvena zvezda season; Serbia men's national under-18 basketball team,False,search,bio_name,2004.0,exact_match,exact_birth_year
PBRB,"VUJACIC, SASHA",Sasha Vujacic,Sasha Vujačić,https://en.wikipedia.org/wiki/Sasha_Vujačić,Shooting guard / point guard,Shooting Guard,matched,,Sasha Vujačić; Anadolu Efes S.K.; EuroLeague MVP of the Round; Doğuş Balbay; EuroLeague season statistical leaders,True,direct,bio_name,1984.0,exact_match,exact_birth_year
PAUP,"VUJANIC, MILOS",Milos Vujanic,Miloš Vujanić,https://en.wikipedia.org/wiki/Miloš_Vujanić,Point guard / shooting guard,Point Guard,matched,,Miloš Vujanić; Serbia men's national basketball team; All-EuroLeague Team; Alphonso Ford EuroLeague Top Scorer Trophy; EuroLeague Championship Game,True,direct,bio_name,1980.0,exact_match,exact_birth_year
PAPB,"VUJCIC, NIKOLA",Nikola Vujcic,Nikola Vujčić,https://en.wikipedia.org/wiki/Nikola_Vujčić,Power forward / center,Power Forward,matched,,Nikola Vujčić; EuroLeague; All-EuroLeague Team; Olympiacos B.C.; EuroLeague Legend,True,direct,bio_name,1978.0,exact_match,exact_birth_year
P010782,"VUJICIC, MILUTIN",Milutin Vujicic,Milutin Vujičić,https://en.wikipedia.org/wiki/Milutin_Vujičić,Point guard,Point Guard,matched,,Milutin Vujičić; 2020–21 KK Crvena zvezda season; Rosters of the top basketball teams in European club competitions; 2021–22 KK Crvena zvezda season; 2023–24 KK Crvena zvezda season,False,search,bio_name,2002.0,exact_match,exact_birth_year
PAUT,"VUKCEVIC, DUSAN",Dusan Vukcevic,Dušan Vukčević,https://en.wikipedia.org/wiki/Dušan_Vukčević,Shooting guard / small forward,Shooting Guard,matched,,Dušan Vukčević; Tristan Vukčević; Olympiacos B.C.; Serbia men's national basketball team; Real Madrid Baloncesto,True,direct,bio_name,1975.0,exact_match,exact_birth_year
P009212,"VUKCEVIC, TRISTAN",Tristan Vukcevic,Tristan Vukčević,https://en.wikipedia.org/wiki/Tristan_Vukčević,Power forward,Power Forward,matched,,Tristan Vukčević; Dušan Vukčević; Real Madrid Baloncesto; 2023–24 KK Partizan season; 2024 Serbia men's Olympic basketball team,False,direct,bio_name,2003.0,exact_match,exact_birth_year
PTFD,"VUKUSIC, VEDRAN",Vedran Vukusic,KK Cedevita,https://en.wikipedia.org/wiki/KK_Cedevita,,,page_found_not_basketball_player,Wikipedia page(s) found but none identifiable as a basketball-biography page,KK Cedevita; Rosters of the top basketball teams in European club competitions; Joško Gvardiol; Euroleague 2008–09 Rosters,False,search,bio_name,,unavailable,
PBGV,"VIALTSEV, EGOR",Egor Vialtsev,Egor Vyaltsev,https://en.wikipedia.org/wiki/Egor_Vyaltsev,Shooting guard,Shooting Guard,matched,,Egor Vyaltsev; Rosters of the top basketball teams in European club competitions,False,direct,bio_name,1985.0,exact_match,exact_birth_year
PLDX,"WACZYNSKI, ADAM",Adam Waczynski,Adam Waczyński,https://en.wikipedia.org/wiki/Adam_Waczyński,Shooting guard / small forward,Shooting Guard,matched,,Adam Waczyński; Poland men's national basketball team; Górnik Wałbrzych (basketball); Polish Basketball Cup; Trefl Sopot,True,direct,bio_name,1989.0,exact_match,exact_birth_year
P013016,"WADE, MARVYN",Marvyn Wade,,,,,no_page_found,Wikipedia search returned no results,,False,,bio_name,,unavailable,
P001924,"WAFER, VON",Von Wafer,Von Wafer,https://en.wikipedia.org/wiki/Von_Wafer,,,position_unavailable,Basketball page confirmed but has no 'position' field in its infobox,Von Wafer; Olympiacos B.C.; Scoonie Penn; Thomas Kelati; Basketball in Greece,False,direct,bio_name,,unavailable,direct_name_match_no_contradicting_evidence
PTGA,"WAGNER, DAJUAN",Dajuan Wagner,Dajuan Wagner,https://en.wikipedia.org/wiki/Dajuan_Wagner,Shooting guard,Shooting Guard,matched,,Dajuan Wagner; Arka Gdynia (basketball); Breanna Stewart; Memphis Tigers men's basketball; Rosters of the top basketball teams in European club competitions; List of basketball players who have scored 100 points in a single game,False,direct,bio_name,1983.0,exact_match,exact_birth_year
P005758,"WAGNER, MORITZ",Moritz Wagner,Moritz Wagner (basketball),https://en.wikipedia.org/wiki/Moritz_Wagner_(basketball),Center / power forward,Center,matched,,Moritz Wagner; Moritz Wagner (basketball); Franz Wagner; Basketball in Germany; Johann Grünloh; Alba Berlin,True,search,bio_name,1997.0,exact_match,exact_birth_year
P013284,"WAINRIGHT, ISH",Ish Wainright,Ish Wainright,https://en.wikipedia.org/wiki/Ish_Wainright,Small forward,Small Forward,matched,,Ish Wainright; List of 2026–27 EuroLeague transactions; Hapoel Tel Aviv B.C.; SIG Strasbourg; Théo Maledon,False,direct,bio_name,1994.0,exact_match,exact_birth_year
P009866,"WALDEN, COREY",Corey Walden,Corey Walden,https://en.wikipedia.org/wiki/Corey_Walden,Point guard / shooting guard,Point Guard,matched,,Corey Walden; 2018–19 Israeli Basketball Premier League; 2019–20 EuroCup Basketball; Basketball Champions League Game Day MVP; 2017–18 Basketball Champions League,True,direct,bio_name,1992.0,exact_match,exact_birth_year
P005288,"WALKER, ERVING",Erving Walker,Erving Walker,https://en.wikipedia.org/wiki/Erving_Walker,Point guard,Point Guard,matched,,Erving Walker; Stanley Johnson (basketball); Dominique Wilkins; Bob McAdoo; SIG Strasbourg,False,direct,bio_name,1990.0,exact_match,exact_birth_year
P006667,"WALKER, HENRY",Henry Walker,Henry Walker,https://en.wikipedia.org/wiki/Henry_Walker,,,position_unavailable,Basketball page confirmed but has no 'position' field in its infobox,Henry Walker; Galatasaray S.K. (men's basketball); EuroLeague MVP of the Round; BC Žalgiris; Breanna Stewart; Marcus Walker (basketball),False,direct,bio_name,,unavailable,direct_name_match_no_contradicting_evidence
P013403,"WALKER IV, LONNIE",Lonnie Walker Iv,Lonnie Walker IV,https://en.wikipedia.org/wiki/Lonnie_Walker_IV,Shooting guard,Shooting Guard,matched,,Lonnie Walker IV; 2025–26 EuroLeague; 2024–25 BC Žalgiris season; List of 2025–26 EuroLeague transactions; BC Žalgiris,False,search,bio_name,1998.0,exact_match,exact_birth_year
P012709,"WALKER, KEMBA",Kemba Walker,Kemba Walker,https://en.wikipedia.org/wiki/Kemba_Walker,Point guard,Point Guard,matched,,Kemba Walker; List of 2024–25 EuroLeague transactions; Facundo Campazzo; 2010 in basketball; AS Monaco Basket,False,direct,bio_name,1990.0,exact_match,exact_birth_year
P008855,"WALKUP, THOMAS",Thomas Walkup,Thomas Walkup,https://en.wikipedia.org/wiki/Thomas_Walkup,Point guard,Point Guard,matched,,Thomas Walkup; Dubai Basketball; 2026 EuroLeague Final Four; 2023–24 EuroLeague; Olympiacos B.C.,False,direct,bio_name,1992.0,exact_match,exact_birth_year
P001326,"WALLACE, C.J.",C.j. Wallace,Judson Wallace,https://en.wikipedia.org/wiki/Judson_Wallace,Power forward / center,Power Forward,matched,,Paris Basketball; Maccabi Tel Aviv B.C.; Judson Wallace; List of 2026–27 EuroLeague transactions; Šarūnas Jasikevičius,True,search,bio_name,1982.0,exact_match,exact_birth_year
P001237,"WALLACE, JONATHAN",Jonathan Wallace,Jonathan Wallace,https://en.wikipedia.org/wiki/Jonathan_Wallace,Point guard,Point Guard,matched,,Jonathan Wallace; List of 2026–27 EuroLeague transactions; Maccabi Tel Aviv B.C.; Rosters of the champion and finalist teams of EuroLeague; Arvydas Sabonis,False,direct,bio_name,1986.0,exact_match,exact_birth_year
P011925,"WALLACE, TYRONE",Tyrone Wallace,Tyrone Wallace,https://en.wikipedia.org/wiki/Tyrone_Wallace,Point guard / shooting guard,Point Guard,matched,,Tyrone Wallace; Paris Basketball; 2023–24 EuroCup Basketball; List of 2024–25 EuroLeague transactions; Türk Telekom B.K.,True,direct,bio_name,1994.0,exact_match,exact_birth_year
P001446,"WALSH, MATT",Matt Walsh,Matt Walsh (basketball),https://en.wikipedia.org/wiki/Matt_Walsh_(basketball),Shooting guard / small forward,Shooting Guard,matched,,Matthew Walsh; Matt Walsh (basketball); EuroLeague MVP of the Round; 2009–10 Euroleague; BC Rytas; Spirou Charleroi,True,search,bio_name,1982.0,exact_match,exact_birth_year
P009022,"WALTON JR, DERRICK",Derrick Walton Jr,Derrick Walton,https://en.wikipedia.org/wiki/Derrick_Walton,Point guard,Point Guard,matched,,Derrick Walton; BC Žalgiris; List of 2019–20 EuroLeague transactions; Memphis Tigers men's basketball; American Basketball Association (2000–present),False,search,bio_name,1995.0,exact_match,exact_birth_year
P005838,"WANAMAKER, BRAD",Brad Wanamaker,Brad Wanamaker,https://en.wikipedia.org/wiki/Brad_Wanamaker,Point guard / shooting guard,Point Guard,matched,,Brad Wanamaker; Fenerbahçe S.K. (basketball); 2017–18 EuroLeague; All-EuroLeague Team; 2016–17 EuroLeague,True,direct,bio_name,1989.0,exact_match,exact_birth_year
P012610,"WARD, TYSON",Tyson Ward,Tyson Ward,https://en.wikipedia.org/wiki/Tyson_Ward,Small forward / shooting guard,Small Forward,matched,,Tyson Ward; Paris Basketball; 2026 EuroLeague Final Four; List of 2025–26 EuroLeague transactions; Olympiacos B.C.,True,direct,bio_name,1997.0,exact_match,exact_birth_year
PLCC,"WARREN, CHRIS",Chris Warren,"Chris Warren (basketball, born 1981)","https://en.wikipedia.org/wiki/Chris_Warren_(basketball,_born_1981)",Shooting guard,Shooting Guard,matched,,"Chris Warren; Paris Basketball; List of 2026–27 EuroLeague transactions; Chris Warren (basketball, born 1981); ABA League; ASEAN Basketball League",False,search,bio_name,1981.0,exact_match,exact_birth_year
P007020,"WARRICK, HAKIM",Hakim Warrick,Hakim Warrick,https://en.wikipedia.org/wiki/Hakim_Warrick,Power forward,Power Forward,matched,,Hakim Warrick; Olympiacos B.C.; Joe Alexander; 2015–16 Euroleague squads; Chinese Basketball Association,False,direct,bio_name,1982.0,exact_match,exact_birth_year
P013370,"WASHINGTON, DUANE",Duane Washington,Duane Washington Jr.,https://en.wikipedia.org/wiki/Duane_Washington_Jr.,Shooting guard / point guard,Shooting Guard,matched,,Duane Washington; Duane Washington Jr.; 2025–26 KK Partizan season; List of 2026–27 EuroLeague transactions; FC Bayern Munich (basketball); 2026–27 KK Partizan season,True,search,bio_name,2000.0,exact_match,exact_birth_year
PLSZ,"WASHINGTON, DARIUS",Darius Washington,Darius Washington Jr.,https://en.wikipedia.org/wiki/Darius_Washington_Jr.,Point guard / shooting guard,Point Guard,matched,,Darius Washington Jr.; Darius Thompson; Galatasaray S.K. (men's basketball); Darius Songaila; List of 2026–27 EuroLeague transactions,True,direct,bio_name,1985.0,exact_match,exact_birth_year
P004223,"WATERS, DOMINIC",Dominic Waters,Dominic Waters,https://en.wikipedia.org/wiki/Dominic_Waters,Point guard,Point Guard,matched,,Dominic Waters; 2017 EuroLeague Final Four; Olympiacos B.C.; Tony Taylor (basketball); Rosters of the champion and finalist teams of EuroLeague,False,direct,bio_name,1986.0,exact_match,exact_birth_year
P014013,"WATSON, GLYNN",Glynn Watson,Glynn Watson Jr.,https://en.wikipedia.org/wiki/Glynn_Watson_Jr.,Point guard,Point Guard,matched,,Glynn Watson Jr.; List of 2026–27 EuroLeague transactions; List of 2025–26 EuroLeague transactions; Kolossos Rodou B.C.; Reyer Venezia,False,search,bio_name,1997.0,exact_match,exact_birth_year
PKNZ,"WATSON, TRAVIS",Travis Watson,Travis Watson,https://en.wikipedia.org/wiki/Travis_Watson,Power forward / center,Power Forward,matched,,Travis Watson; 2009–10 Euroleague; EuroLeague season statistical leaders; Hapoel Jerusalem B.C.; EuroCup Basketball MVP of the Round,True,direct,bio_name,1981.0,exact_match,exact_birth_year
P011971,"WEBB III, JAMES",James Webb Iii,James Webb III,https://en.wikipedia.org/wiki/James_Webb_III,Power forward / small forward,Power Forward,matched,,James Webb III; Lonnie Walker IV; Valencia Basket; 2024–25 Fenerbahçe S.K. (basketball) season; List of 2024–25 EuroLeague transactions,True,search,bio_name,1993.0,exact_match,exact_birth_year
P009449,"WEBER, BRIANTE",Briante Weber,Brianté Weber,https://en.wikipedia.org/wiki/Brianté_Weber,Point guard,Point Guard,matched,,Brianté Weber; Olympiacos B.C.; BCM Gravelines-Dunkerque; List of 2018–19 EuroLeague transactions; Markel Brown,False,direct,bio_name,1992.0,exact_match,exact_birth_year
P008961,"WEBSTER, TAI",Tai Webster,Tai Webster,https://en.wikipedia.org/wiki/Tai_Webster,Point guard / shooting guard,Point Guard,matched,,Tai Webster; 2021–22 New Zealand Breakers season; BC Žalgiris; List of 2022–23 EuroLeague transactions; List of 2021–22 EuroLeague transactions,True,direct,bio_name,1995.0,exact_match,exact_birth_year
P006592,"WEEMS, KYLE",Kyle Weems,Kyle Weems,https://en.wikipedia.org/wiki/Kyle_Weems,Small forward,Small Forward,matched,,Kyle Weems; Sonny Weems; EuroLeague 2010–2020 All-Decade Team; Omiros Netzipoglou; EuroLeague MVP of the Round,False,direct,bio_name,1989.0,exact_match,exact_birth_year
